WhoAmI,Longitude,Latitude,ElevationMeters,ICAO,WMO,Region,Country2
-071.25_31.75,-71.25,31.75,0.10276827,,0,,
-071.25_31.50,-71.25,31.5,0.10276827,,0,,
-071.25_31.25,-71.25,31.25,0.026687885,,0,,
-071.25_31.00,-71.25,31,-0.049591668,,0,,
-071.25_30.75,-71.25,30.75,-0.049591668,,0,,
-071.25_30.50,-71.25,30.5,0.026687885,,0,,
-071.25_30.25,-71.25,30.25,0.10276827,,0,,
-071.25_30.00,-71.25,30,0.026687885,,0,,
-071.25_29.75,-71.25,29.75,-0.12567206,,0,,
-071.25_29.50,-71.25,29.5,-0.12567206,,0,,
-071.25_29.25,-71.25,29.25,-0.20175244,,0,,
-071.25_29.00,-71.25,29,0.026687885,,0,,
-071.25_28.75,-71.25,28.75,0.407289,,0,,
-071.25_28.50,-71.25,28.5,-0.20175244,,0,,
-071.25_28.25,-71.25,28.25,-0.3541124,,0,,
-071.25_28.00,-71.25,28,0.17884865,,0,,
-071.25_27.75,-71.25,27.75,0.17884865,,0,,
-071.25_27.50,-71.25,27.5,-0.8870734,,0,,
-071.25_27.25,-71.25,27.25,-0.12567206,,0,,
-071.25_27.00,-71.25,27,0.3312086,,0,,
-071.25_26.75,-71.25,26.75,0.17884865,,0,,
-071.25_26.50,-71.25,26.5,0.48336938,,0,,
-071.25_26.25,-71.25,26.25,-0.12567206,,0,,
-071.25_26.00,-71.25,26,0.026687885,,0,,
-071.25_25.75,-71.25,25.75,0.25492904,,0,,
-071.25_25.50,-71.25,25.5,-0.3541124,,0,,
-071.25_25.25,-71.25,25.25,-0.049591668,,0,,
-071.25_25.00,-71.25,25,-0.43019277,,0,,
-071.25_24.75,-71.25,24.75,-0.58255273,,0,,
-071.25_24.50,-71.25,24.5,0.10276827,,0,,
-071.25_24.25,-71.25,24.25,0.026687885,,0,,
-071.25_24.00,-71.25,24,0.48336938,,0,,
-071.00_58.00,-71,58,301.6683,,0,QC,CA
-071.00_57.75,-71,57.75,319.25522,,0,QC,CA
-071.00_57.50,-71,57.5,298.01385,,0,QC,CA
-071.00_57.25,-71,57.25,291.0095,,0,QC,CA
-071.00_57.00,-71,57,318.95068,,0,QC,CA
-071.00_56.75,-71,56.75,346.05423,,0,QC,CA
-071.00_56.50,-71,56.5,360.13907,,0,QC,CA
-071.00_56.25,-71,56.25,375.13727,,0,QC,CA
-071.00_56.00,-71,56,398.58655,,0,QC,CA
-071.00_55.75,-71,55.75,423.33,,0,QC,CA
-071.00_55.50,-71,55.5,463.9854,,0,QC,CA
-071.00_55.25,-71,55.25,446.09396,,0,QC,CA
-071.00_55.00,-71,55,465.81253,,0,QC,CA
-071.00_54.75,-71,54.75,483.47552,,0,QC,CA
-071.00_54.50,-71,54.5,505.70654,,0,QC,CA
-071.00_54.25,-71,54.25,533.7999,,0,QC,CA
-071.00_54.00,-71,54,538.977,,0,QC,CA
-071.00_53.75,-71,53.75,522.6844,,0,QC,CA
-071.00_53.50,-71,53.5,523.8264,,0,QC,CA
-071.00_53.25,-71,53.25,533.876,,0,QC,CA
-071.00_53.00,-71,53,548.72205,,0,QC,CA
-071.00_52.75,-71,52.75,557.8583,,0,QC,CA
-071.00_52.50,-71,52.5,633.38275,,0,QC,CA
-071.00_52.25,-71,52.25,705.55756,,0,QC,CA
-071.00_52.00,-71,52,713.6277,,0,QC,CA
-071.00_51.75,-71,51.75,642.74725,,0,QC,CA
-071.00_51.50,-71,51.5,604.1474,,0,QC,CA
-071.00_51.25,-71,51.25,580.85046,,0,QC,CA
-071.00_51.00,-71,51,533.5715,,0,QC,CA
-071.00_50.75,-71,50.75,513.70056,,0,QC,CA
-071.00_50.50,-71,50.5,541.03253,,0,QC,CA
-071.00_50.25,-71,50.25,536.693,,0,QC,CA
-071.00_50.00,-71,50,465.6602,,0,QC,CA
-071.00_49.75,-71,49.75,417.16312,,0,QC,CA
-071.00_49.50,-71,49.5,412.67117,,0,QC,CA
-071.00_49.25,-71,49.25,489.10947,,0,QC,CA
-071.00_49.00,-71,49,507.22934,,0,QC,CA
-071.00_48.75,-71,48.75,484.54144,,0,QC,CA
-071.00_48.50,-71,48.5,235.35588,,0,QC,CA
-071.00_48.25,-71,48.25,299.15585,,0,QC,CA
-071.00_48.00,-71,48,636.5803,,0,QC,CA
-071.00_47.75,-71,47.75,801.4098,,0,QC,CA
-071.00_47.50,-71,47.5,835.89844,,0,QC,CA
-071.00_47.25,-71,47.25,615.49133,,0,QC,CA
-071.00_47.00,-71,47,255.37895,,0,QC,CA
-071.00_46.75,-71,46.75,135.92519,,0,QC,CA
-071.00_46.50,-71,46.5,262.68787,,0,QC,CA
-071.00_46.25,-71,46.25,334.86264,,0,QC,CA
-071.00_46.00,-71,46,344.75986,,0,QC,CA
-071.00_45.75,-71,45.75,398.7387,,0,QC,CA
-071.00_45.50,-71,45.5,511.87344,,0,QC,CA
-071.00_45.25,-71,45.25,600.5692,,0,ME,US
-071.00_45.00,-71,45,597.9044,,0,ME,US
-071.00_44.75,-71,44.75,558.92395,,0,ME,US
-071.00_44.50,-71,44.5,473.502,,0,ME,US
-071.00_44.25,-71,44.25,449.1392,,0,ME,US
-071.00_44.00,-71,44,276.46796,,0,NH,US
-071.00_43.75,-71,43.75,221.27104,,0,NH,US
-071.00_43.50,-71,43.5,182.36688,,0,NH,US
-071.00_43.25,-71,43.25,117.881584,,0,NH,US
-071.00_43.00,-71,43,56.89857,,0,NH,US
-071.00_42.75,-71,42.75,37.86513,,0,MA,US
-071.00_42.50,-71,42.5,29.642672,,0,MA,US
-071.00_42.25,-71,42.25,26.673346,,0,MA,US
-071.00_42.00,-71,42,34.43912,,0,MA,US
-071.00_41.75,-71,41.75,20.734894,,0,MA,US
-071.00_41.50,-71,41.5,4.137817,,0,,
-071.00_41.25,-71,41.25,-1.1153146,,0,,
-071.00_41.00,-71,41,0.3312086,,0,,
-071.00_40.75,-71,40.75,0.407289,,0,,
-071.00_40.50,-71,40.5,0.10276827,,0,,
-071.00_40.25,-71,40.25,-0.20175244,,0,,
-071.00_40.00,-71,40,-0.43019277,,0,,
-071.00_39.75,-71,39.75,-0.7347135,,0,,
-071.00_39.50,-71,39.5,0.48336938,,0,,
-071.00_39.25,-71,39.25,-0.20175244,,0,,
-071.00_39.00,-71,39,0.10276827,,0,,
-071.00_38.75,-71,38.75,0.026687885,,0,,
-071.00_38.50,-71,38.5,-0.20175244,,0,,
-071.00_38.25,-71,38.25,-0.3541124,,0,,
-071.00_38.00,-71,38,-0.3541124,,0,,
-071.00_37.75,-71,37.75,0.3312086,,0,,
-071.00_37.50,-71,37.5,0.026687885,,0,,
-071.00_37.25,-71,37.25,-0.43019277,,0,,
-071.00_37.00,-71,37,0.5594498,,0,,
-071.00_36.75,-71,36.75,-0.049591668,,0,,
-071.00_36.50,-71,36.5,0.026687885,,0,,
-071.00_36.25,-71,36.25,-0.43019277,,0,,
-071.00_36.00,-71,36,-0.049591668,,0,,
-071.00_35.75,-71,35.75,1.0163304,,0,,
-071.00_35.50,-71,35.5,-0.20175244,,0,,
-071.00_35.25,-71,35.25,0.6357293,,0,,
-071.00_35.00,-71,35,-0.8107939,,0,,
-071.00_34.75,-71,34.75,0.5594498,,0,,
-071.00_34.50,-71,34.5,-0.049591668,,0,,
-071.00_34.25,-71,34.25,-0.12567206,,0,,
-071.00_34.00,-71,34,0.026687885,,0,,
-071.00_33.75,-71,33.75,0.10276827,,0,,
-071.00_33.50,-71,33.5,0.10276827,,0,,
-071.00_33.25,-71,33.25,0.17884865,,0,,
-071.00_33.00,-71,33,0.17884865,,0,,
-071.00_32.75,-71,32.75,-0.3541124,,0,,
-071.00_32.50,-71,32.5,1.1686903,,0,,
-071.00_32.25,-71,32.25,0.7878901,,0,,
-071.00_32.00,-71,32,-0.27783284,,0,,
-071.00_31.75,-71,31.75,-0.43019277,,0,,
-071.00_31.50,-71,31.5,-0.3541124,,0,,
-071.00_31.25,-71,31.25,-0.27783284,,0,,
-071.00_31.00,-71,31,0.10276827,,0,,
-071.00_30.75,-71,30.75,0.48336938,,0,,
-071.00_30.50,-71,30.5,-0.12567206,,0,,
-071.00_30.25,-71,30.25,0.10276827,,0,,
-071.00_30.00,-71,30,-0.049591668,,0,,
-071.00_29.75,-71,29.75,-0.049591668,,0,,
-071.00_29.50,-71,29.5,0.10276827,,0,,
-071.00_29.25,-71,29.25,0.026687885,,0,,
-071.00_29.00,-71,29,-0.12567206,,0,,
-071.00_28.75,-71,28.75,0.10276827,,0,,
-071.00_28.50,-71,28.5,-0.6586331,,0,,
-071.00_28.25,-71,28.25,0.94025004,,0,,
-071.00_28.00,-71,28,-1.3437549,,0,,
-071.00_27.75,-71,27.75,0.5594498,,0,,
-071.00_27.50,-71,27.5,-0.50627315,,0,,
-071.00_27.25,-71,27.25,-0.27783284,,0,,
-071.00_27.00,-71,27,0.17884865,,0,,
-071.00_26.75,-71,26.75,-0.20175244,,0,,
-071.00_26.50,-71,26.5,-0.27783284,,0,,
-071.00_26.25,-71,26.25,0.026687885,,0,,
-071.00_26.00,-71,26,-0.049591668,,0,,
-071.00_25.75,-71,25.75,0.17884865,,0,,
-071.00_25.50,-71,25.5,0.25492904,,0,,
-071.00_25.25,-71,25.25,0.407289,,0,,
-071.00_25.00,-71,25,0.17884865,,0,,
-071.00_24.75,-71,24.75,0.026687885,,0,,
-071.00_24.50,-71,24.5,-0.27783284,,0,,
-071.00_24.25,-71,24.25,-0.3541124,,0,,
-071.00_24.00,-71,24,1.0924108,,0,,
-070.75_58.00,-70.75,58,294.3594,,0,QC,CA
-070.75_57.75,-70.75,57.75,302.96265,,0,QC,CA
-070.75_57.50,-70.75,57.5,276.23972,,0,QC,CA
-070.75_57.25,-70.75,57.25,299.30823,,0,QC,CA
-070.75_57.00,-70.75,57,329.83777,,0,QC,CA
-070.75_56.75,-70.75,56.75,358.4641,,0,QC,CA
-070.75_56.50,-70.75,56.5,373.46228,,0,QC,CA
-070.75_56.25,-70.75,56.25,393.10477,,0,QC,CA
-070.75_56.00,-70.75,56,417.01074,,0,QC,CA
-070.75_55.75,-70.75,55.75,442.28717,,0,QC,CA
-070.75_55.50,-70.75,55.5,477.23254,,0,QC,CA
-070.75_55.25,-70.75,55.25,461.62512,,0,QC,CA
-070.75_55.00,-70.75,55,482.25745,,0,QC,CA
-070.75_54.75,-70.75,54.75,507.45758,,0,QC,CA
-070.75_54.50,-70.75,54.5,529.91705,,0,QC,CA
-070.75_54.25,-70.75,54.25,547.58,,0,QC,CA
-070.75_54.00,-70.75,54,547.50397,,0,QC,CA
-070.75_53.75,-70.75,53.75,529.6888,,0,QC,CA
-070.75_53.50,-70.75,53.5,533.19086,,0,QC,CA
-070.75_53.25,-70.75,53.25,542.3269,,0,QC,CA
-070.75_53.00,-70.75,53,542.7075,,0,QC,CA
-070.75_52.75,-70.75,52.75,572.4758,,0,QC,CA
-070.75_52.50,-70.75,52.5,681.6516,,0,QC,CA
-070.75_52.25,-70.75,52.25,742.93915,,0,QC,CA
-070.75_52.00,-70.75,52,737.0008,,0,QC,CA
-070.75_51.75,-70.75,51.75,670.3077,,0,QC,CA
-070.75_51.50,-70.75,51.5,633.38275,,0,QC,CA
-070.75_51.25,-70.75,51.25,620.9729,,0,QC,CA
-070.75_51.00,-70.75,51,565.2432,,0,QC,CA
-070.75_50.75,-70.75,50.75,523.6741,,0,QC,CA
-070.75_50.50,-70.75,50.5,541.79395,,0,QC,CA
-070.75_50.25,-70.75,50.25,540.11896,,0,QC,CA
-070.75_50.00,-70.75,50,474.7964,,0,QC,CA
-070.75_49.75,-70.75,49.75,426.29913,,0,QC,CA
-070.75_49.50,-70.75,49.5,455.22998,,0,QC,CA
-070.75_49.25,-70.75,49.25,534.40894,,0,QC,CA
-070.75_49.00,-70.75,49,598.5897,,0,QC,CA
-070.75_48.75,-70.75,48.75,636.3521,,0,QC,CA
-070.75_48.50,-70.75,48.5,332.65472,,0,QC,CA
-070.75_48.25,-70.75,48.25,334.63422,,0,QC,CA
-070.75_48.00,-70.75,48,600.03625,,0,QC,CA
-070.75_47.75,-70.75,47.75,759.917,,0,QC,CA
-070.75_47.50,-70.75,47.5,658.50684,,0,QC,CA
-070.75_47.25,-70.75,47.25,434.8261,,0,QC,CA
-070.75_47.00,-70.75,47,256.59723,,0,,
-070.75_46.75,-70.75,46.75,204.75005,,0,QC,CA
-070.75_46.50,-70.75,46.5,350.0893,,0,QC,CA
-070.75_46.25,-70.75,46.25,333.64438,,0,QC,CA
-070.75_46.00,-70.75,46,347.19623,,0,QC,CA
-070.75_45.75,-70.75,45.75,439.77472,,0,QC,CA
-070.75_45.50,-70.75,45.5,553.1379,,0,QC,CA
-070.75_45.25,-70.75,45.25,585.03784,,0,ME,US
-070.75_45.00,-70.75,45,582.297,,0,ME,US
-070.75_44.75,-70.75,44.75,492.84,,0,ME,US
-070.75_44.50,-70.75,44.5,397.9775,,0,ME,US
-070.75_44.25,-70.75,44.25,290.85733,,0,ME,US
-070.75_44.00,-70.75,44,165.46509,,0,ME,US
-070.75_43.75,-70.75,43.75,141.2546,,0,ME,US
-070.75_43.50,-70.75,43.5,116.43506,,0,ME,US
-070.75_43.25,-70.75,43.25,51.64524,,0,ME,US
-070.75_43.00,-70.75,43,32.535717,,0,NH,US
-070.75_42.75,-70.75,42.75,15.253321,,0,,
-070.75_42.50,-70.75,42.5,9.238788,,0,,
-070.75_42.25,-70.75,42.25,8.248946,,0,,
-070.75_42.00,-70.75,42,20.811172,,0,MA,US
-070.75_41.75,-70.75,41.75,18.527168,,0,MA,US
-070.75_41.50,-70.75,41.5,4.594698,,0,,
-070.75_41.25,-70.75,41.25,-0.96315384,,0,,
-070.75_41.00,-70.75,41,0.3312086,,0,,
-070.75_40.75,-70.75,40.75,0.026687885,,0,,
-070.75_40.50,-70.75,40.5,-0.3541124,,0,,
-070.75_40.25,-70.75,40.25,0.026687885,,0,,
-070.75_40.00,-70.75,40,0.10276827,,0,,
-070.75_39.75,-70.75,39.75,0.026687885,,0,,
-070.75_39.50,-70.75,39.5,0.10276827,,0,,
-070.75_39.25,-70.75,39.25,-0.049591668,,0,,
-070.75_39.00,-70.75,39,0.10276827,,0,,
-070.75_38.75,-70.75,38.75,0.026687885,,0,,
-070.75_38.50,-70.75,38.5,-0.049591668,,0,,
-070.75_38.25,-70.75,38.25,0.026687885,,0,,
-070.75_38.00,-70.75,38,-0.20175244,,0,,
-070.75_37.75,-70.75,37.75,-0.50627315,,0,,
-070.75_37.50,-70.75,37.5,0.3312086,,0,,
-070.75_37.25,-70.75,37.25,-0.50627315,,0,,
-070.75_37.00,-70.75,37,0.48336938,,0,,
-070.75_36.75,-70.75,36.75,-0.43019277,,0,,
-070.75_36.50,-70.75,36.5,-0.12567206,,0,,
-070.75_36.25,-70.75,36.25,0.026687885,,0,,
-070.75_36.00,-70.75,36,0.25492904,,0,,
-070.75_35.75,-70.75,35.75,0.10276827,,0,,
-070.75_35.50,-70.75,35.5,-0.8107939,,0,,
-070.75_35.25,-70.75,35.25,0.5594498,,0,,
-070.75_35.00,-70.75,35,-0.43019277,,0,,
-070.75_34.75,-70.75,34.75,0.3312086,,0,,
-070.75_34.50,-70.75,34.5,-0.27783284,,0,,
-070.75_34.25,-70.75,34.25,-0.049591668,,0,,
-070.75_34.00,-70.75,34,0.026687885,,0,,
-070.75_33.75,-70.75,33.75,-0.12567206,,0,,
-070.75_33.50,-70.75,33.5,-0.27783284,,0,,
-070.75_33.25,-70.75,33.25,-0.20175244,,0,,
-070.75_33.00,-70.75,33,0.17884865,,0,,
-070.75_32.75,-70.75,32.75,-0.3541124,,0,,
-070.75_32.50,-70.75,32.5,-0.50627315,,0,,
-070.75_32.25,-70.75,32.25,-0.7347135,,0,,
-070.75_32.00,-70.75,32,-0.27783284,,0,,
-070.75_31.75,-70.75,31.75,0.48336938,,0,,
-070.75_31.50,-70.75,31.5,0.5594498,,0,,
-070.75_31.25,-70.75,31.25,0.026687885,,0,,
-070.75_31.00,-70.75,31,-0.12567206,,0,,
-070.75_30.75,-70.75,30.75,-0.27783284,,0,,
-070.75_30.50,-70.75,30.5,-0.3541124,,0,,
-070.75_30.25,-70.75,30.25,-0.049591668,,0,,
-070.75_30.00,-70.75,30,0.17884865,,0,,
-070.75_29.75,-70.75,29.75,-0.049591668,,0,,
-070.75_29.50,-70.75,29.5,0.026687885,,0,,
-070.75_29.25,-70.75,29.25,-0.12567206,,0,,
-070.75_29.00,-70.75,29,-0.049591668,,0,,
-070.75_28.75,-70.75,28.75,0.3312086,,0,,
-070.75_28.50,-70.75,28.5,-0.6586331,,0,,
-070.75_28.25,-70.75,28.25,0.94025004,,0,,
-070.75_28.00,-70.75,28,-0.7347135,,0,,
-070.75_27.75,-70.75,27.75,0.25492904,,0,,
-070.75_27.50,-70.75,27.5,-0.049591668,,0,,
-070.75_27.25,-70.75,27.25,0.25492904,,0,,
-070.75_27.00,-70.75,27,0.3312086,,0,,
-070.75_26.75,-70.75,26.75,-0.12567206,,0,,
-070.75_26.50,-70.75,26.5,-0.43019277,,0,,
-070.75_26.25,-70.75,26.25,0.10276827,,0,,
-070.75_26.00,-70.75,26,-0.20175244,,0,,
-070.75_25.75,-70.75,25.75,-0.43019277,,0,,
-070.75_25.50,-70.75,25.5,-0.049591668,,0,,
-070.75_25.25,-70.75,25.25,-0.27783284,,0,,
-070.75_25.00,-70.75,25,-0.58255273,,0,,
-070.75_24.75,-70.75,24.75,-0.27783284,,0,,
-070.75_24.50,-70.75,24.5,-0.049591668,,0,,
-070.75_24.25,-70.75,24.25,-1.1915941,,0,,
-070.75_24.00,-70.75,24,0.7878901,,0,,
-070.50_58.00,-70.5,58,289.7153,,0,QC,CA
-070.50_57.75,-70.5,57.75,286.6699,,0,QC,CA
-070.50_57.50,-70.5,57.5,253.17104,,0,QC,CA
-070.50_57.25,-70.5,57.25,294.13095,,0,QC,CA
-070.50_57.00,-70.5,57,345.29285,,0,QC,CA
-070.50_56.75,-70.5,56.75,370.87378,,0,QC,CA
-070.50_56.50,-70.5,56.5,386.0245,,0,QC,CA
-070.50_56.25,-70.5,56.25,410.08264,,0,QC,CA
-070.50_56.00,-70.5,56,437.64307,,0,QC,CA
-070.50_55.75,-70.5,55.75,463.37616,,0,QC,CA
-070.50_55.50,-70.5,55.5,489.0334,,0,QC,CA
-070.50_55.25,-70.5,55.25,476.39508,,0,QC,CA
-070.50_55.00,-70.5,55,498.9306,,0,QC,CA
-070.50_54.75,-70.5,54.75,523.21735,,0,QC,CA
-070.50_54.50,-70.5,54.5,541.79395,,0,QC,CA
-070.50_54.25,-70.5,54.25,551.9198,,0,QC,CA
-070.50_54.00,-70.5,54,544.2303,,0,QC,CA
-070.50_53.75,-70.5,53.75,541.48944,,0,QC,CA
-070.50_53.50,-70.5,53.5,546.74255,,0,QC,CA
-070.50_53.25,-70.5,53.25,566.23285,,0,QC,CA
-070.50_53.00,-70.5,53,568.51685,,0,QC,CA
-070.50_52.75,-70.5,52.75,590.13885,,0,QC,CA
-070.50_52.50,-70.5,52.5,667.64307,,0,QC,CA
-070.50_52.25,-70.5,52.25,742.0256,,0,QC,CA
-070.50_52.00,-70.5,52,694.3658,,0,QC,CA
-070.50_51.75,-70.5,51.75,637.4941,,0,QC,CA
-070.50_51.50,-70.5,51.5,635.74286,,0,QC,CA
-070.50_51.25,-70.5,51.25,669.16565,,0,QC,CA
-070.50_51.00,-70.5,51,615.87213,,0,QC,CA
-070.50_50.75,-70.5,50.75,542.09845,,0,QC,CA
-070.50_50.50,-70.5,50.5,560.90344,,0,QC,CA
-070.50_50.25,-70.5,50.25,572.78033,,0,QC,CA
-070.50_50.00,-70.5,50,506.84854,,0,QC,CA
-070.50_49.75,-70.5,49.75,456.14355,,0,QC,CA
-070.50_49.50,-70.5,49.5,484.08456,,0,QC,CA
-070.50_49.25,-70.5,49.25,559.00024,,0,QC,CA
-070.50_49.00,-70.5,49,601.0259,,0,QC,CA
-070.50_48.75,-70.5,48.75,691.2443,,0,QC,CA
-070.50_48.50,-70.5,48.5,465.81253,,0,QC,CA
-070.50_48.25,-70.5,48.25,390.59253,,0,QC,CA
-070.50_48.00,-70.5,48,519.2584,,0,QC,CA
-070.50_47.75,-70.5,47.75,561.5125,,0,QC,CA
-070.50_47.50,-70.5,47.5,337.8318,,0,QC,CA
-070.50_47.25,-70.5,47.25,139.50356,,0,,
-070.50_47.00,-70.5,47,223.70741,,0,QC,CA
-070.50_46.75,-70.5,46.75,339.88733,,0,QC,CA
-070.50_46.50,-70.5,46.5,459.0366,,0,QC,CA
-070.50_46.25,-70.5,46.25,365.54456,,0,QC,CA
-070.50_46.00,-70.5,46,391.5061,,0,QC,CA
-070.50_45.75,-70.5,45.75,478.90753,,0,QC,CA
-070.50_45.50,-70.5,45.5,550.7778,,0,ME,US
-070.50_45.25,-70.5,45.25,569.3544,,0,ME,US
-070.50_45.00,-70.5,45,527.17633,,0,ME,US
-070.50_44.75,-70.5,44.75,430.2581,,0,ME,US
-070.50_44.50,-70.5,44.5,297.25244,,0,ME,US
-070.50_44.25,-70.5,44.25,172.77399,,0,ME,US
-070.50_44.00,-70.5,44,113.08513,,0,ME,US
-070.50_43.75,-70.5,43.75,86.51456,,0,ME,US
-070.50_43.50,-70.5,43.5,35.657204,,0,ME,US
-070.50_43.25,-70.5,43.25,-4.998203,,0,,
-070.50_43.00,-70.5,43,-13.14458,,0,,
-070.50_42.75,-70.5,42.75,-2.8665576,,0,,
-070.50_42.50,-70.5,42.5,2.3106928,,0,,
-070.50_42.25,-70.5,42.25,1.7014523,,0,,
-070.50_42.00,-70.5,42,10.456871,,0,,
-070.50_41.75,-70.5,41.75,18.679329,,0,MA,US
-070.50_41.50,-70.5,41.5,9.92391,,0,,
-070.50_41.25,-70.5,41.25,1.0924108,,0,,
-070.50_41.00,-70.5,41,0.25492904,,0,,
-070.50_40.75,-70.5,40.75,-0.12567206,,0,,
-070.50_40.50,-70.5,40.5,-0.27783284,,0,,
-070.50_40.25,-70.5,40.25,0.407289,,0,,
-070.50_40.00,-70.5,40,0.86416966,,0,,
-070.50_39.75,-70.5,39.75,0.026687885,,0,,
-070.50_39.50,-70.5,39.5,-0.12567206,,0,,
-070.50_39.25,-70.5,39.25,-0.049591668,,0,,
-070.50_39.00,-70.5,39,-0.27783284,,0,,
-070.50_38.75,-70.5,38.75,-0.27783284,,0,,
-070.50_38.50,-70.5,38.5,-0.43019277,,0,,
-070.50_38.25,-70.5,38.25,0.3312086,,0,,
-070.50_38.00,-70.5,38,0.25492904,,0,,
-070.50_37.75,-70.5,37.75,-0.43019277,,0,,
-070.50_37.50,-70.5,37.5,0.48336938,,0,,
-070.50_37.25,-70.5,37.25,-0.43019277,,0,,
-070.50_37.00,-70.5,37,0.10276827,,0,,
-070.50_36.75,-70.5,36.75,-0.43019277,,0,,
-070.50_36.50,-70.5,36.5,0.026687885,,0,,
-070.50_36.25,-70.5,36.25,0.25492904,,0,,
-070.50_36.00,-70.5,36,-0.20175244,,0,,
-070.50_35.75,-70.5,35.75,-0.43019277,,0,,
-070.50_35.50,-70.5,35.5,-0.43019277,,0,,
-070.50_35.25,-70.5,35.25,0.17884865,,0,,
-070.50_35.00,-70.5,35,-0.27783284,,0,,
-070.50_34.75,-70.5,34.75,0.10276827,,0,,
-070.50_34.50,-70.5,34.5,-0.27783284,,0,,
-070.50_34.25,-70.5,34.25,0.17884865,,0,,
-070.50_34.00,-70.5,34,0.17884865,,0,,
-070.50_33.75,-70.5,33.75,0.17884865,,0,,
-070.50_33.50,-70.5,33.5,0.5594498,,0,,
-070.50_33.25,-70.5,33.25,-0.20175244,,0,,
-070.50_33.00,-70.5,33,-0.12567206,,0,,
-070.50_32.75,-70.5,32.75,0.3312086,,0,,
-070.50_32.50,-70.5,32.5,0.17884865,,0,,
-070.50_32.25,-70.5,32.25,0.10276827,,0,,
-070.50_32.00,-70.5,32,-0.20175244,,0,,
-070.50_31.75,-70.5,31.75,0.10276827,,0,,
-070.50_31.50,-70.5,31.5,-0.12567206,,0,,
-070.50_31.25,-70.5,31.25,-0.20175244,,0,,
-070.50_31.00,-70.5,31,0.10276827,,0,,
-070.50_30.75,-70.5,30.75,-0.12567206,,0,,
-070.50_30.50,-70.5,30.5,0.5594498,,0,,
-070.50_30.25,-70.5,30.25,-0.12567206,,0,,
-070.50_30.00,-70.5,30,0.026687885,,0,,
-070.50_29.75,-70.5,29.75,-0.12567206,,0,,
-070.50_29.50,-70.5,29.5,-0.049591668,,0,,
-070.50_29.25,-70.5,29.25,-0.049591668,,0,,
-070.50_29.00,-70.5,29,0.026687885,,0,,
-070.50_28.75,-70.5,28.75,0.5594498,,0,,
-070.50_28.50,-70.5,28.5,-0.20175244,,0,,
-070.50_28.25,-70.5,28.25,0.10276827,,0,,
-070.50_28.00,-70.5,28,0.25492904,,0,,
-070.50_27.75,-70.5,27.75,0.026687885,,0,,
-070.50_27.50,-70.5,27.5,-0.049591668,,0,,
-070.50_27.25,-70.5,27.25,-0.12567206,,0,,
-070.50_27.00,-70.5,27,-0.58255273,,0,,
-070.50_26.75,-70.5,26.75,-0.50627315,,0,,
-070.50_26.50,-70.5,26.5,0.6357293,,0,,
-070.50_26.25,-70.5,26.25,-0.27783284,,0,,
-070.50_26.00,-70.5,26,0.407289,,0,,
-070.50_25.75,-70.5,25.75,0.5594498,,0,,
-070.50_25.50,-70.5,25.5,0.10276827,,0,,
-070.50_25.25,-70.5,25.25,0.94025004,,0,,
-070.50_25.00,-70.5,25,0.5594498,,0,,
-070.50_24.75,-70.5,24.75,0.25492904,,0,,
-070.50_24.50,-70.5,24.5,0.5594498,,0,,
-070.50_24.25,-70.5,24.25,-0.049591668,,0,,
-070.50_24.00,-70.5,24,-0.58255273,,0,,
-070.25_58.00,-70.25,58,260.556,,0,QC,CA
-070.25_57.75,-70.25,57.75,248.52695,,0,QC,CA
-070.25_57.50,-70.25,57.5,218.98705,,0,QC,CA
-070.25_57.25,-70.25,57.25,272.66135,,0,QC,CA
-070.25_57.00,-70.25,57,339.2783,,0,QC,CA
-070.25_56.75,-70.25,56.75,373.0056,,0,QC,CA
-070.25_56.50,-70.25,56.5,392.80026,,0,QC,CA
-070.25_56.25,-70.25,56.25,424.77652,,0,QC,CA
-070.25_56.00,-70.25,56,466.3455,,0,QC,CA
-070.25_55.75,-70.25,55.75,489.64243,,0,QC,CA
-070.25_55.50,-70.25,55.5,495.65695,,0,QC,CA
-070.25_55.25,-70.25,55.25,489.26163,,0,QC,CA
-070.25_55.00,-70.25,55,513.4723,,0,QC,CA
-070.25_54.75,-70.25,54.75,537.6828,,0,QC,CA
-070.25_54.50,-70.25,54.5,543.545,,0,QC,CA
-070.25_54.25,-70.25,54.25,542.78375,,0,QC,CA
-070.25_54.00,-70.25,54,540.4235,,0,QC,CA
-070.25_53.75,-70.25,53.75,547.58,,0,QC,CA
-070.25_53.50,-70.25,53.5,563.7204,,0,QC,CA
-070.25_53.25,-70.25,53.25,600.4929,,0,QC,CA
-070.25_53.00,-70.25,53,615.7198,,0,QC,CA
-070.25_52.75,-70.25,52.75,599.1988,,0,QC,CA
-070.25_52.50,-70.25,52.5,654.0912,,0,QC,CA
-070.25_52.25,-70.25,52.25,698.70544,,0,QC,CA
-070.25_52.00,-70.25,52,659.19214,,0,QC,CA
-070.25_51.75,-70.25,51.75,618.1561,,0,QC,CA
-070.25_51.50,-70.25,51.5,626.3784,,0,QC,CA
-070.25_51.25,-70.25,51.25,658.9637,,0,QC,CA
-070.25_51.00,-70.25,51,657.8217,,0,QC,CA
-070.25_50.75,-70.25,50.75,598.8182,,0,QC,CA
-070.25_50.50,-70.25,50.5,598.3613,,0,QC,CA
